	id	title	year	genres	runtime	numvotes	rating	sub_id
4468	956038	Nights in Rodanthe	2008	['Drama', 'Romance']	97	21172	6.0	1952029003
4469	1285009	The Strangers: Prey at Night	2018	['Horror']	85	21151	5.2	1955947956
4470	449061	London	2005	['Drama', 'Romance']	92	21150	6.6	253219
4471	974554	Elegy	2008	['Drama', 'Romance']	112	21090	6.8	1951985709
4472	71411	Dersu Uzala	1975	['Adventure', 'Biography', 'Drama']	142	21057	8.3	283167
4473	3317234	Game Over, Man!	2018	['Action', 'Comedy']	101	21046	5.4	1955879946
4474	3068194	Love & Friendship	2016	['Comedy', 'Drama', 'Romance']	90	21046	6.4	1955289545
4475	89841	Prizzi's Honor	1985	['Comedy', 'Crime', 'Drama']	130	21035	6.8	1951620435
4476	78869	The Black Hole	1979	['Action', 'Sci-Fi']	98	21015	5.9	1951622471
4477	1648216	Three Steps Above Heaven	2010	['Action', 'Drama', 'Romance']	118	21006	7.1	1952847526
4478	90021	Silver Bullet	1985	['Horror']	95	20986	6.4	1952133639
4479	3297330	Good Kill	2014	['Drama', 'Thriller', 'War']	102	20985	6.4	1954870666
4480	775539	Stomp the Yard	2007	['Drama', 'Music', 'Romance']	109	20981	5.3	1951667767
4481	2582502	Fathers & Daughters	2015	['Drama']	116	20974	7.1	1955119635
4482	1826590	About Last Night	2014	['Comedy', 'Romance']	100	20974	6.1	1954237223
4483	104573	Juice	1992	['Action', 'Crime', 'Drama']	95	20960	7.1	1952912181
4484	99699	Green Card	1990	['Comedy', 'Drama', 'Romance']	103	20944	6.2	270569
4485	57197	Jason and the Argonauts	1963	['Action', 'Adventure', 'Family']	104	20919	7.4	319517
4486	110200	Jing wu ying xiong	1994	['Action', 'Drama', 'Thriller']	103	20914	7.6	149887
4487	2438644	Department Q: The Keeper of Lost Causes	2013	['Crime', 'Mystery', 'Thriller']	96	20899	7.2	1954096718
4488	70215	My Name Is Nobody	1973	['Comedy', 'Western']	116	20855	7.5	1953180713
4489	107497	Malice	1993	['Crime', 'Mystery', 'Thriller']	107	20848	6.4	1954775114
4490	1621039	Free Birds	2013	['Animation', 'Adventure', 'Comedy']	91	20847	5.9	1954098503
4491	3721964	Gringo	2018	['Action', 'Comedy', 'Crime']	111	20843	6.1	1955947954
4492	77711	Autumn Sonata	1978	['Drama', 'Music']	99	20824	8.3	1952251071
4493	36855	Gaslight	1944	['Crime', 'Drama', 'Film-Noir']	114	20815	7.8	1952083150
4494	164212	Under Suspicion	2000	['Crime', 'Drama', 'Thriller']	110	20725	6.5	1951670841
4495	67959	Walkabout	1971	['Adventure', 'Drama']	100	20661	7.7	1951713599
4496	111333	The Swan Princess	1994	['Animation', 'Comedy', 'Family']	90	20658	6.5	1952081151
4497	99334	Cyrano de Bergerac	1990	['Comedy', 'Drama', 'History']	137	20636	7.5	256374
4498	1905040	Devil's Pass	2013	['Horror', 'Mystery', 'Sci-Fi']	100	20613	5.7	1953706862
4499	120620	Brokedown Palace	1999	['Drama', 'Mystery', 'Thriller']	100	20611	6.4	111753
4500	88889	Cat's Eye	1985	['Comedy', 'Horror', 'Thriller']	94	20582	6.3	123260
4501	5727282	Borg vs. McEnroe	2017	['Biography', 'Drama', 'Sport']	107	20542	7.0	1955813164
4502	222851	Brother	2000	['Crime', 'Drama', 'Thriller']	114	20528	7.2	103778
4503	199626	In the Cut	2003	['Mystery', 'Thriller']	119	20500	5.3	1952257270
4504	494222	Eagle vs Shark	2007	['Comedy', 'Romance']	88	20490	6.8	1951709037
4505	491747	Away from Her	2006	['Drama']	110	20487	7.6	1951734608
4506	790604	Deck the Halls	2006	['Comedy', 'Family']	93	20461	4.9	1951697877
4507	118531	One Eight Seven	1997	['Drama', 'Thriller']	119	20460	6.7	138170
4508	120176	The Spanish Prisoner	1997	['Drama', 'Mystery', 'Thriller']	110	20433	7.3	1952916255
4509	76538	Pete's Dragon	1977	['Animation', 'Adventure', 'Comedy']	128	20424	6.4	260781
4510	2832470	Død snø 2	2014	['Action', 'Comedy', 'Horror']	100	20416	6.9	1954325946
4511	87909	Phenomena	1985	['Horror', 'Mystery']	116	20398	6.8	1951638990
4512	78875	The Tin Drum	1979	['Drama', 'War']	142	20374	7.6	1951664510
4513	6304046	Thelma	2017	['Drama', 'Fantasy', 'Horror']	116	20365	7.0	1955760200
4514	58450	The Umbrellas of Cherbourg	1964	['Drama', 'Musical', 'Romance']	91	20350	7.9	161823
4515	73631	Rollerball	1975	['Action', 'Sci-Fi', 'Sport']	125	20341	6.6	1952151382
4516	4334266	The Bad Batch	2016	['Drama', 'Horror', 'Romance']	118	20338	5.3	1955600499
4517	326905	The Great Raid	2005	['Action', 'Drama', 'War']	132	20325	6.7	1951628032
4518	1263750	Room in Rome	2010	['Drama', 'Romance']	107	20315	6.2	1952624320
4519	38890	Rome, Open City	1945	['Drama', 'Thriller', 'War']	103	20311	8.1	121791
4520	3986820	The Endless	2017	['Fantasy', 'Horror', 'Sci-Fi']	111	20296	6.5	1955973732
4521	5774450	Summer of 84	2018	['Drama', 'Horror', 'Mystery']	105	20294	6.7	1956036604
4522	367085	Soul Plane	2004	['Comedy']	86	20286	4.5	104312
4523	74084	1900	1976	['Drama', 'History']	317	20272	7.7	1952885444
4524	38574	Great Expectations	1946	['Adventure', 'Drama', 'Mystery']	118	20272	7.9	1951722383
4525	58898	Alphaville	1965	['Drama', 'Mystery', 'Sci-Fi']	99	20260	7.2	1951618823
4526	411705	9 Songs	2004	['Drama', 'Music', 'Romance']	71	20245	4.8	236008
4527	363282	New York Minute	2004	['Comedy', 'Crime', 'Family']	91	20222	4.9	200964
4528	63688	The Thomas Crown Affair	1968	['Crime', 'Drama', 'Romance']	102	20210	7.0	1951873066
4529	2243389	I'm So Excited!	2013	['Comedy']	90	20201	5.6	1953761718
4530	2675914	Kraftidioten	2014	['Action', 'Crime', 'Drama']	116	20168	7.2	1954588513
4531	1729637	Bodyguard	2011	['Action', 'Comedy', 'Romance']	130	20149	4.7	1952920041
4532	4218696	The Wall	2017	['Action', 'Drama', 'Thriller']	88	20141	6.2	1955637913
4533	107665	Needful Things	1993	['Crime', 'Drama', 'Fantasy']	120	20133	6.2	1951986546
4534	107711	Nowhere to Run	1993	['Action', 'Crime', 'Drama']	94	20118	5.6	1952510326
4535	70544	Fantastic Planet	1973	['Animation', 'Sci-Fi']	72	20113	7.8	1952678108
4536	37913	Mildred Pierce	1945	['Crime', 'Drama', 'Film-Noir']	111	20080	8.0	88435
4537	5208252	Operation Finale	2018	['Biography', 'Drama', 'History']	122	20073	6.5	1956074251
4538	117608	Sgt. Bilko	1996	['Comedy']	93	20071	5.8	1952023225
4539	82933	Possession	1981	['Drama', 'Horror']	124	20057	7.4	1952222484
4540	1829012	Passion	2012	['Drama', 'Mystery', 'Thriller']	102	20045	5.3	1953582858
4541	75213	The Shootist	1976	['Drama', 'Romance', 'Western']	100	20034	7.7	1951695237
4542	70903	The Way We Were	1973	['Drama', 'Romance']	118	20027	7.1	1952159584
4543	837106	Arn: Tempelriddaren	2007	['Action', 'Adventure', 'Drama']	139	20021	6.6	1952073727
4544	1740047	The Trip	2010	['Comedy', 'Drama']	112	20016	7.0	1952950666
4545	164961	Vidocq	2001	['Action', 'Crime', 'Fantasy']	98	20011	6.5	1951936939
4546	57091	The Leopard	1963	['Drama', 'History']	186	20006	8.1	1952232522
4547	1798603	Bad Santa 2	2016	['Comedy', 'Crime', 'Drama']	92	20004	5.6	1955458979
4548	57869	Band of Outsiders	1964	['Comedy', 'Crime', 'Drama']	95	20001	7.8	246856
4549	69945	Dark Star	1974	['Comedy', 'Sci-Fi']	83	19991	6.4	1952695834
4550	5613484	Mid90s	2018	['Comedy', 'Drama']	85	19989	7.4	1956158027
4551	1151922	Miss March	2009	['Comedy', 'Romance']	90	19960	5.0	1952154559
4552	99726	Hamlet	1990	['Drama']	135	19960	6.8	1952041031
4553	1714208	The Woman	2011	['Horror']	101	19946	6.0	1953684599
4554	118158	White Squall	1996	['Adventure', 'Drama']	129	19925	6.6	1952352540
4555	1928340	After the Dark	2013	['Drama', 'Fantasy', 'Sci-Fi']	107	19922	5.7	1954119841
4556	91670	The Sacrifice	1986	['Drama']	149	19915	8.1	1952058472
4557	4073790	The Darkest Minds	2018	['Action', 'Adventure', 'Drama']	104	19889	5.7	1956073530
4558	120753	The Million Dollar Hotel	2000	['Drama', 'Mystery', 'Thriller']	122	19880	5.9	238315
4559	178737	Mansfield Park	1999	['Comedy', 'Drama', 'Romance']	112	19850	7.1	1954819763
4560	214388	100 Girls	2000	['Comedy', 'Romance']	94	19822	5.9	1952081895
4561	98141	The Punisher	1989	['Action', 'Crime', 'Drama']	89	19806	5.7	1955003842
4562	72288	Thunderbolt and Lightfoot	1974	['Comedy', 'Crime', 'Drama']	115	19798	7.1	1952241135
4563	89489	Lifeforce	1985	['Action', 'Horror', 'Mystery']	101	19793	6.1	1951610656
4564	102614	Out for Justice	1991	['Action', 'Crime', 'Drama']	91	19775	6.1	1952165709
4565	2905838	Bang Bang	2014	['Action', 'Adventure', 'Comedy']	153	19774	5.5	1954429181
4566	70290	The Last Detail	1973	['Comedy', 'Drama']	104	19768	7.6	259316
4567	361620	First Daughter	2004	['Comedy', 'Drama', 'Romance']	106	19767	5.0	192234
4568	114825	Vampire in Brooklyn	1995	['Comedy', 'Fantasy', 'Horror']	100	19767	4.5	234189
4569	900387	Suite Française	2014	['Drama', 'Romance', 'War']	107	19756	7.0	1954775552
4570	1653665	Goodbye Christopher Robin	2017	['Biography', 'Drama']	107	19746	7.1	1955803933
4571	55499	Through a Glass Darkly	1961	['Drama']	89	19738	8.1	2616
4572	97368	The Fly II	1989	['Horror', 'Sci-Fi']	105	19729	5.0	82690
4573	4900716	Kapoor & Sons	2016	['Comedy', 'Drama', 'Romance']	132	19721	7.7	1955185571
4574	437857	Behind the Mask: The Rise of Leslie Vernon	2006	['Comedy', 'Horror', 'Thriller']	92	19720	6.8	1955441348
4575	5165344	Rustom	2016	['Crime', 'Drama', 'Thriller']	148	19714	7.1	1955298645
4576	67411	McCabe & Mrs. Miller	1971	['Drama', 'Western']	120	19706	7.7	1952245397
4577	314063	Immortal	2004	['Animation', 'Action', 'Crime']	103	19703	6.0	1952812408
4578	6513656	Escape Plan 2: Hades	2018	['Action', 'Crime', 'Mystery']	96	19627	3.8	1955967421
4579	86969	Birdy	1984	['Drama', 'War']	120	19605	7.3	1951609366
4580	1129423	Fireproof	2008	['Drama', 'Romance']	122	19593	6.6	1952016411
4581	1294970	The Angriest Man in Brooklyn	2014	['Comedy', 'Drama']	83	19581	5.7	1954325602
4582	411195	Breakfast on Pluto	2005	['Comedy', 'Drama']	128	19577	7.3	1952086975
4583	65528	Catch-22	1970	['Comedy', 'Drama', 'War']	122	19529	7.2	1951622794
4584	338216	Lucky You	2007	['Drama', 'Romance', 'Sport']	124	19514	5.9	1951692596
4585	859635	Super Troopers 2	2018	['Comedy', 'Crime', 'Mystery']	99	19509	6.1	1955983785
4586	1449283	Winnie the Pooh	2011	['Animation', 'Adventure', 'Comedy']	63	19489	7.2	1952897888
4587	428870	A Moment to Remember	2004	['Drama', 'Romance']	117	19450	8.2	1951644220
4588	7282468	Burning	2018	['Drama', 'Mystery']	148	19445	7.6	1956038969
4589	81554	Stardust Memories	1980	['Comedy', 'Drama']	89	19438	7.4	1954085435
4590	2023453	Diary of a Wimpy Kid: Dog Days	2012	['Comedy', 'Family']	94	19437	6.3	1953261803
4591	92796	Creepshow 2	1987	['Comedy', 'Fantasy', 'Horror']	92	19425	6.1	1951936153
4592	5825380	Wonder Wheel	2017	['Drama']	101	19424	6.2	1955820678
4593	82176	Christiane F.	1981	['Biography', 'Drama']	138	19415	7.6	1953116601
4594	102587	Only Yesterday	1991	['Animation', 'Drama', 'Romance']	118	19402	7.7	1951891825
4595	116130	Down Periscope	1996	['Comedy']	92	19400	6.1	1952867638
4596	100519	Rosencrantz & Guildenstern Are Dead	1990	['Comedy', 'Drama']	117	19400	7.5	38936
4597	3503406	The Whole Truth	2016	['Crime', 'Drama', 'Mystery']	93	19393	6.2	1955335052
4598	107151	The House of the Spirits	1993	['Drama', 'Romance']	140	19366	6.9	1952129814
4599	47472	Seven Brides for Seven Brothers	1954	['Comedy', 'Drama', 'Musical']	102	19364	7.4	310969
4600	110008	Pom Poko	1994	['Animation', 'Comedy', 'Drama']	119	19346	7.3	1951649467
4601	241025	Vanity Fair	2004	['Drama']	141	19344	6.2	1951894237
4602	942384	Shelter	2007	['Drama', 'Romance', 'Sport']	97	19331	7.8	1951965522
4603	775552	Aliens in the Attic	2009	['Animation', 'Adventure', 'Comedy']	86	19324	5.4	1952190245
4604	38762	My Darling Clementine	1946	['Biography', 'Drama', 'Western']	97	19318	7.8	1952165708
4605	6527426	Zero	2018	['Comedy', 'Drama', 'Romance']	164	19307	5.8	1956215967
4606	1424310	Sap ji sang ciu	2012	['Action', 'Adventure']	109	19303	6.1	1953316089
4607	926762	Loft	2008	['Crime', 'Drama', 'Mystery']	118	19286	7.3	1952413647
4608	2515030	Escobar: Paradise Lost	2014	['Crime', 'Drama', 'History']	120	19282	6.5	1954603162
4609	279331	Dark Blue	2002	['Crime', 'Drama', 'Thriller']	118	19281	6.6	96146
4610	100685	State of Grace	1990	['Action', 'Crime', 'Drama']	134	19275	7.3	1952897952
4611	373283	Saints and Soldiers	2003	['Action', 'Drama', 'War']	90	19255	6.8	1951710914
4612	157583	Enigma	2001	['Drama', 'Mystery', 'Romance']	119	19219	6.4	1951842077
4613	103924	Captain Ron	1992	['Adventure', 'Comedy']	90	19196	5.7	1951838428
4614	118845	Happy Together	1997	['Drama', 'Romance']	96	19181	7.8	1952354830
4615	92666	Blind Date	1987	['Comedy', 'Romance']	95	19138	5.9	1954116038
4616	4572792	The Book of Henry	2017	['Crime', 'Drama', 'Thriller']	105	19134	6.6	1955685000
4617	1468846	Get a Job	2016	['Comedy']	83	19099	5.3	1955225942
4618	104009	Cool World	1992	['Animation', 'Comedy', 'Fantasy']	102	19099	4.8	1951998433
4619	65531	Le Cercle Rouge	1970	['Crime', 'Drama', 'Thriller']	140	19096	8.1	1952213833
4620	80736	The Final Countdown	1980	['Action', 'Sci-Fi']	103	19088	6.7	1951969988
4621	106912	Fire in the Sky	1993	['Biography', 'Drama', 'Fantasy']	109	19067	6.5	1952173881
4622	7280898	22 July	2018	['Crime', 'Drama', 'History']	143	19060	6.7	1956082027
4623	145653	Angela's Ashes	1999	['Drama']	145	19057	7.3	1951665087
4624	76070	The Gauntlet	1977	['Action', 'Crime', 'Thriller']	109	19046	6.4	1952019979
4625	48356	Marty	1955	['Drama', 'Romance']	90	19046	7.7	1951999412
4626	117110	Muppet Treasure Island	1996	['Action', 'Adventure', 'Comedy']	99	19032	7.0	1951708886
4627	91480	Manon of the Spring	1986	['Drama']	113	19030	8.0	1951994420
4628	246464	Big Trouble	2002	['Comedy', 'Crime', 'Thriller']	85	19027	6.5	1951868906
4629	489281	Stop-Loss	2008	['Drama', 'War']	112	19022	6.5	1951886185
4630	48473	Pather Panchali	1955	['Drama']	125	19000	8.5	77535
4631	33729	How Green Was My Valley	1941	['Drama', 'Family']	118	18982	7.8	142662
4632	48254	Killer's Kiss	1955	['Crime', 'Drama', 'Film-Noir']	67	18976	6.7	137873
4633	808244	Easy Virtue	2008	['Comedy', 'Romance']	97	18971	6.7	1952082373
4634	361089	Valiant	2005	['Animation', 'Adventure', 'Comedy']	76	18966	5.5	236250
4635	404254	My Sassy Girl	2008	['Comedy', 'Drama', 'Romance']	92	18960	6.3	1951924626
4636	245238	Lost and Delirious	2001	['Drama', 'Romance']	103	18945	7.0	1952070938
4637	1235796	Ondine	2009	['Drama', 'Mystery', 'Romance']	111	18941	6.8	1952373473
4638	346336	The Best of Youth	2003	['Drama', 'Romance']	366	18932	8.5	225492
4639	2140037	Jane Got a Gun	2015	['Action', 'Drama', 'Western']	98	18930	5.9	1955136883
4640	2473602	Get on Up	2014	['Biography', 'Drama', 'Music']	139	18927	6.9	1954550792
4641	2513074	Billy Lynn's Long Halftime Walk	2016	['Action', 'Drama', 'Thriller']	113	18926	6.3	1955447088
4642	120265	Taste of Cherry	1997	['Drama']	95	18909	7.7	1951701063
4643	110308	The Last Seduction	1994	['Crime', 'Drama', 'Romance']	110	18901	7.1	1952771083
4644	104756	Lorenzo's Oil	1992	['Drama']	129	18890	7.3	316693
4645	64072	Battle of Britain	1969	['Action', 'Drama', 'History']	132	18846	7.0	1951995926
4646	83798	Dead Men Don't Wear Plaid	1982	['Comedy', 'Crime', 'Mystery']	88	18831	6.8	1952115345
4647	1020885	Vampire Killers	2009	['Action', 'Comedy', 'Fantasy']	86	18806	5.1	1952154195
4648	8108202	Stree	2018	['Comedy', 'Horror']	128	18796	7.8	1956124494
4649	4899370	Megan Leavey	2017	['Biography', 'Drama', 'War']	116	18754	7.1	1955656092
4650	86022	Nostalgia	1983	['Drama']	125	18732	8.1	1931
4651	5607714	On Body and Soul	2017	['Drama', 'Fantasy', 'Mystery']	116	18704	7.6	1955825091
4652	45891	How to Marry a Millionaire	1953	['Comedy', 'Drama', 'Romance']	95	18642	7.0	1952136078
4653	93223	House of Games	1987	['Crime', 'Thriller']	102	18624	7.3	1951891916
4654	118755	The Borrowers	1997	['Adventure', 'Comedy', 'Family']	89	18615	5.9	1952681175
4655	28010	My Man Godfrey	1936	['Comedy', 'Drama', 'Romance']	94	18604	8.1	1952188278
4656	913445	YPF	2007	['Comedy', 'Drama', 'Romance']	87	18598	6.3	1953617771
4657	57831	Zorba the Greek	1964	['Comedy', 'Drama']	142	18598	7.7	1951626153
4658	6018306	Last Flag Flying	2017	['Comedy', 'Drama', 'War']	125	18597	6.9	1955795918
4659	108149	Six Degrees of Separation	1993	['Comedy', 'Drama', 'Mystery']	112	18566	6.9	1952071559
4660	51554	Horror of Dracula	1958	['Horror']	82	18555	7.4	1951929359
4661	57358	Winter Light	1963	['Drama']	81	18534	8.1	2618
4662	5956100	Tiger Zinda Hai	2017	['Action', 'Adventure', 'Thriller']	161	18533	6.1	1955836118
4663	417397	9th Company	2005	['Action', 'Drama', 'History']	139	18501	7.1	1951909533
4664	92263	A Better Tomorrow	1986	['Action', 'Crime', 'Drama']	95	18499	7.6	1952071767
4665	3014284	The Lego Ninjago Movie	2017	['Animation', 'Action', 'Adventure']	101	18482	6.0	1955759364
4666	73580	Professione: reporter	1975	['Drama', 'Thriller']	126	18448	7.6	320883
4667	4273292	Under the Shadow	2016	['Drama', 'Horror', 'Thriller']	84	18443	6.9	1955841853
4668	122459	Return to Me	2000	['Comedy', 'Drama', 'Romance']	115	18442	6.9	1951672671
4669	109592	Cemetery Man	1994	['Comedy', 'Horror']	105	18442	7.2	1951733973
4670	3321300	MI-5	2015	['Action', 'Drama', 'Thriller']	104	18434	6.2	1954894383
4671	74512	Family Plot	1976	['Comedy', 'Thriller']	120	18431	6.8	1951699057
4672	2239832	Think Like a Man Too	2014	['Comedy', 'Romance']	106	18425	5.8	1954381869
4673	1179025	Les aventures extraordinaires d'Adèle Blanc-Sec	2010	['Action', 'Adventure', 'Fantasy']	107	18420	6.3	1952551105
4674	77294	Capricorn One	1977	['Action', 'Thriller']	123	18413	6.8	1951646814
4675	8155288	Happy Death Day 2U	2019	['Drama', 'Horror', 'Mystery']	100	18407	6.4	1956266230
4676	409184	Les poupées russes	2005	['Comedy', 'Drama', 'Romance']	125	18387	7.0	1951607270
4677	78163	Revenge of the Pink Panther	1978	['Comedy', 'Crime', 'Mystery']	99	18384	6.7	1951673577
4678	1226236	Io sono l'amore	2009	['Drama', 'Romance']	120	18374	7.1	1952639409
4679	4196450	The Birth of a Nation	2016	['Biography', 'Drama', 'History']	120	18373	6.4	1955409666
4680	388139	It's All Gone Pete Tong	2004	['Biography', 'Comedy', 'Drama']	90	18369	7.4	233174
4681	105226	Red Rock West	1993	['Crime', 'Drama', 'Thriller']	98	18355	7.0	1953486468
4682	3335606	Berlin Syndrome	2017	['Drama', 'Horror', 'Mystery']	116	18325	6.3	1955575103
4683	4559006	Ae Dil Hai Mushkil	2016	['Drama', 'Music', 'Musical']	158	18319	5.8	1955399527
4684	337103	Les rivières pourpres 2 - Les anges de l'apocalypse	2004	['Action', 'Crime', 'Horror']	97	18316	5.9	1951607654
4685	1666185	All Eyez on Me	2017	['Biography', 'Drama', 'Music']	139	18301	5.8	1955656164
4686	144964	Highlander: Endgame	2000	['Action', 'Adventure', 'Fantasy']	87	18292	4.6	1952623498
4687	1181795	Bunraku	2010	['Action', 'Drama', 'Fantasy']	124	18281	6.2	1952939764
4688	5595168	Kingsglaive: Final Fantasy XV	2016	['Animation', 'Action', 'Adventure']	110	18271	6.8	1955301314
4689	83630	The Beastmaster	1982	['Action', 'Adventure', 'Fantasy']	118	18270	6.2	1954134386
4690	105428	Sleepwalkers	1992	['Horror']	91	18254	5.2	1953196296
4691	6148156	Vikram Vedha	2017	['Action', 'Crime', 'Thriller']	147	18244	8.7	1955657731
4692	1042877	Cadillac Records	2008	['Biography', 'Drama', 'Music']	109	18228	7.0	1952050648
4693	113442	It Takes Two	1995	['Comedy', 'Family', 'Romance']	101	18227	5.8	1954806209
4694	5690360	Slender Man	2018	['Horror', 'Mystery', 'Thriller']	93	18223	3.2	1956087516
4695	5286444	Neerja	2016	['Biography', 'Drama', 'Thriller']	122	18215	7.7	1955187078
4696	110737	Only You	1994	['Comedy', 'Romance']	115	18213	6.5	1952170680
4697	1987680	The Upside	2017	['Comedy', 'Drama']	126	18206	6.5	1956279564
4698	54135	Ocean's 11	1960	['Comedy', 'Crime', 'Music']	127	18192	6.6	1951617417
4699	4383594	Nine Lives	2016	['Comedy', 'Drama', 'Family']	87	18190	5.3	1955350021
4700	97481	Harlem Nights	1989	['Comedy', 'Crime', 'Drama']	116	18174	6.0	1951965239
4701	75824	That Obscure Object of Desire	1977	['Comedy', 'Drama']	103	18172	8.0	1951674453
4702	961097	A Monster in Paris	2011	['Animation', 'Adventure', 'Comedy']	90	18165	6.7	1953061675
4703	115632	Basquiat	1996	['Biography', 'Drama']	107	18165	6.9	1951840026
4704	1124039	Echelon Conspiracy	2009	['Action', 'Crime', 'Mystery']	105	18151	5.8	1952132447
4705	1659343	Universal Soldier: Day of Reckoning	2012	['Action', 'Horror', 'Mystery']	114	18126	5.1	1953246596
4706	51378	Elevator to the Gallows	1958	['Crime', 'Drama', 'Thriller']	91	18112	8.0	2839
4707	1020773	Certified Copy	2010	['Drama', 'Romance']	106	18107	7.3	1952523904
4708	1545660	Knights of Badassdom	2013	['Action', 'Adventure', 'Comedy']	86	18090	5.7	1954125070
4709	3819668	Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F'	2015	['Animation', 'Action', 'Adventure']	93	18078	7.3	1954829863
4710	27996	Mr. Deeds Goes to Town	1936	['Comedy', 'Drama', 'Romance']	115	18075	8.0	1952906556
4711	422774	Are We Done Yet?	2007	['Comedy', 'Family', 'Fantasy']	92	18055	4.1	1951676734
4712	318081	A Sound of Thunder	2005	['Action', 'Adventure', 'Horror']	101	18045	4.2	1951845767
4713	273517	Darkness	2002	['Horror']	88	18040	5.4	1952073386
4714	2639254	A Little Chaos	2014	['Drama', 'Romance']	112	18008	6.5	1954825832
4715	2316801	La belle et la bête	2014	['Drama', 'Fantasy', 'Romance']	112	18007	6.4	1954322452
4716	5639354	A Fantastic Woman	2017	['Drama']	104	18006	7.2	1955786081
4717	103247	White Fang	1991	['Adventure', 'Drama']	107	18005	6.7	1952056416
4718	901507	Rise of the Footsoldier	2007	['Action', 'Biography', 'Crime']	119	17988	6.9	1951999030
4719	72417	A Woman Under the Influence	1974	['Drama', 'Romance']	155	17977	8.2	1954096583
4720	4878482	Dumplin'	2018	['Comedy', 'Drama', 'Musical']	110	17972	6.7	1956141575
4721	43924	A Place in the Sun	1951	['Drama', 'Romance']	122	17967	7.8	1951723790
4722	100114	Marked for Death	1990	['Action', 'Adventure', 'Crime']	93	17965	5.9	1953176877
4723	1183665	Cracks	2009	['Drama', 'Thriller']	104	17952	6.7	1952300621
4724	2828996	A Haunted House 2	2014	['Comedy', 'Fantasy']	86	17948	4.7	1954350568
4725	2279339	Love the Coopers	2015	['Comedy', 'Fantasy', 'Romance']	107	17948	5.8	1955062342
4726	6108178	Disobedience	2017	['Drama', 'Romance']	114	17919	6.6	1955985487
4727	1979319	Rurouni Kenshin Part I: Origins	2012	['Action', 'Drama', 'History']	134	17905	7.6	1953312748
4728	120524	Wishmaster	1997	['Fantasy', 'Horror']	90	17893	5.8	1952754489
4729	84777	Tenebre	1982	['Horror', 'Mystery', 'Thriller']	101	17889	7.2	1951640538
4730	381940	Cargo	2009	['Mystery', 'Sci-Fi', 'Thriller']	112	17885	6.2	1952302843
4731	2331143	Like Father, Like Son	2013	['Drama']	121	17881	7.8	1954267647
4732	112819	Dead Presidents	1995	['Action', 'Crime', 'Drama']	119	17877	6.9	1952400726
4733	157016	I Stand Alone	1998	['Crime', 'Drama', 'Thriller']	93	17851	7.4	254047
4734	1876277	Into the White	2012	['Action', 'Biography', 'Drama']	104	17840	7.2	1953202611
4735	145734	Playing by Heart	1998	['Comedy', 'Drama', 'Romance']	121	17822	7.1	146090
4736	46478	Ugetsu	1953	['Drama', 'Fantasy', 'War']	96	17796	8.2	1951648929
4737	70460	Day for Night	1973	['Comedy', 'Drama', 'Romance']	116	17781	8.0	1952254898
4738	102744	Quigley Down Under	1990	['Action', 'Adventure', 'Drama']	119	17779	6.9	1951896928
4739	54632	Last Year at Marienbad	1961	['Drama', 'Mystery']	94	17769	7.9	1952799046
4740	64040	Army of Shadows	1969	['Drama', 'War']	145	17766	8.2	1951832188
4741	4581576	Aftermath	2017	['Drama', 'Thriller']	94	17750	5.7	1955521622
4742	73812	Tommy	1975	['Drama', 'Musical']	111	17738	6.6	247905
4743	1032825	The Other Woman	2009	['Drama']	102	17736	6.4	1954286628
4744	4645368	It's Only the End of the World	2016	['Drama']	97	17732	6.9	1955449370
4745	1533749	Xin Shao Lin si	2011	['Action', 'Drama']	131	17721	6.9	1952750502
4746	56291	Knife in the Water	1962	['Drama', 'Thriller']	94	17719	7.6	1951636346
4747	90103	The Sure Thing	1985	['Comedy', 'Drama', 'Romance']	100	17715	7.0	228079
4748	6857166	Book Club	2018	['Comedy', 'Drama', 'Romance']	104	17693	6.1	1956024467
4749	7098658	Raazi	2018	['Action', 'Drama', 'Thriller']	138	17687	7.8	1955997743
4750	51658	Gigi	1958	['Comedy', 'Musical', 'Romance']	115	17669	6.8	1952075784
4751	328099	Malibu's Most Wanted	2003	['Comedy', 'Crime']	86	17652	5.2	205511
4752	1747958	Blood Ties	2013	['Action', 'Crime', 'Drama']	127	17646	6.5	1954198172
4753	299172	Home on the Range	2004	['Animation', 'Adventure', 'Comedy']	76	17642	5.4	1953157341
4754	875113	99 francs	2007	['Comedy', 'Drama']	100	17634	7.3	1954815091
4755	70948	Zardoz	1974	['Adventure', 'Fantasy', 'Sci-Fi']	105	17623	5.9	137322
4756	104558	Police Story 3: Super Cop	1992	['Action', 'Comedy', 'Crime']	91	17601	6.9	208676
4757	236027	Blinkende lygter	2000	['Action', 'Comedy', 'Crime']	109	17598	7.7	197574
4758	91886	Salvador	1986	['Drama', 'History', 'Thriller']	122	17598	7.5	255536
4759	6133130	Professor Marston and the Wonder Women	2017	['Biography', 'Drama']	108	17586	7.1	1955803838
4760	55256	One, Two, Three	1961	['Comedy']	104	17584	7.9	1952229928
4761	1234541	The Butterfly Effect 3: Revelations	2009	['Crime', 'Sci-Fi', 'Thriller']	90	17573	5.6	1952087509
4762	7725596	Badhaai Ho	2018	['Comedy', 'Drama']	124	17568	8.1	1956151989
